1.0945,-0.465644,1.08157,-0.344879,1.15993,CountingSort
1.2798,-1.8804,1.07546,-0.374668,1.17222,QuickSort
1.26223,-1.87884,1.07436,-0.371995,1.17083,QuickSort
0.93726,0.957101,-1.00586,-0.39019,-1.13529,QuickSort
-0.47705,1.08676,-1.00589,-0.869961,-1.38313,InsertionSort
-0.443638,-1.94969,1.12406,0.178128,1.01022,QuickSort
0.0330032,1.08659,-1.00562,-0.296564,-1.02084,QuickSort
-0.0615611,-1.74721,1.11097,-0.0297594,1.05821,RadixSort
-0.502453,-1.72913,1.12295,0.219607,1.00131,RadixSort
-0.887978,-0.462308,-1.0058,0.0419979,-1.22676,QuickSort
1.58004,0.692286,1.06308,-0.416342,1.19022,RadixSort
-0.918498,-0.215887,0.290966,0.643403,0.0929267,RadixSort
1.68417,-1.66035,1.06564,-0.429205,1.19709,CountingSort
-0.295042,1.08649,-1.00556,-0.432775,-0.971513,QuickSort
-1.5424,-0.063918,-1.00522,1.68754,-1.07042,RadixSort
-1.23349,1.0863,-1.00487,1.23071,-0.950222,QuickSort
1.38427,0.0348422,0.263767,-0.390016,0.24073,CountingSort
-0.00252331,0.893931,1.11139,-0.0547673,1.06505,QuickSort
-1.13296,-1.97428,1.14131,1.02318,0.879307,QuickSort
0.802422,1.08676,1.08776,-0.289921,1.13837,InsertionSort
-0.104653,0.856751,1.11452,-0.0105304,1.05361,QuickSort
-0.907744,1.08676,1.13696,0.628426,0.931456,InsertionSort
-0.77261,-0.46245,1.13205,0.46178,0.957341,RadixSort
0.0538444,1.0867,-1.00586,-0.636266,-1.22676,CountingSort
0.0922263,-1.92703,1.10817,-0.0918737,1.07512,QuickSort
-1.23338,-1.75644,1.14458,1.27509,0.851616,QuickSort
-1.3259,1.08641,-1.00485,1.39098,-0.955087,QuickSort
0.417379,1.08676,-1.00591,-0.869961,-1.38313,InsertionSort
-0.274423,1.08662,-1.00552,-0.0265794,-1.06895,QuickSort
-1.61423,0.894239,1.1559,3.46145,0.694709,QuickSort
-1.21817,0.857017,1.14775,1.23271,0.856574,QuickSort
-1.55809,1.08676,1.15402,2.89572,0.726021,InsertionSort
-0.991776,1.08664,-1.0057,0.148431,-1.13529,QuickSort
0.684792,1.08676,-1.00591,-0.869961,-1.38313,InsertionSort
-1.61872,-0.449701,1.15838,3.51445,0.69234,RadixSort
-1.13789,-0.152414,-1.00547,0.589022,-1.02006,QuickSort
0.495033,0.856313,1.09657,-0.218112,1.11334,QuickSort
0.0933018,1.08659,-1.00559,-0.419176,-0.887449,QuickSort
0.728662,-0.463831,-0.950315,-0.868844,0.314006,CountingSort
-1.25014,1.08676,-1.00583,-0.869961,-1.38313,InsertionSort
-0.246462,-0.462341,-1.00585,-0.844936,-1.22676,CountingSort
-0.528745,1.08652,-1.00561,0.00729905,-1.00648,QuickSort
1.48951,-0.365418,-1.0059,-0.862533,-1.22676,CountingSort
-1.3905,1.08541,-1.00432,1.70055,-0.82255,QuickSort
0.420012,1.08671,-1.00574,-0.304759,-0.97892,QuickSort
0.403954,1.08676,-1.00591,-0.869961,-1.38313,InsertionSort
0.669142,-0.46233,-1.00588,-0.866715,-1.22676,CountingSort
1.51711,-0.463767,1.06742,-0.408188,1.18684,CountingSort
0.261218,0.9145,-1.00558,-0.269029,-0.86368,QuickSort
-1.25396,-0.154593,-1.00539,0.388361,-1.02006,QuickSort
1.35427,-0.462411,1.07128,-0.385696,1.17666,CountingSort
-0.659949,-1.73727,1.12952,0.348759,0.976975,RadixSort
-1.20879,-1.97952,1.14498,1.20749,0.858915,QuickSort
-1.57603,1.0862,-1.00438,2.46825,-0.91402,QuickSort
-0.643409,-1.95506,1.12783,0.33381,0.979518,QuickSort
-1.69441,0.85847,1.15854,4.64455,0.640597,QuickSort
-1.45084,0.914948,-1.00474,1.87337,-0.91402,QuickSort
-1.26872,-0.463027,1.14312,1.3804,0.84059,RadixSort
0.870471,-1.68555,1.08632,-0.303725,1.14362,CountingSort
-0.444342,-0.210079,0.282711,0.178599,0.137784,RadixSort
-0.108101,1.08676,-1.0059,-0.869961,-1.38313,InsertionSort
0.913674,-0.210529,-1.00578,-0.375958,-0.978927,QuickSort
-0.73649,-0.462262,-1.00581,-0.451912,-1.22676,QuickSort
-0.0454666,1.08664,-1.00553,-0.23504,-0.899715,QuickSort
1.04328,1.08676,-1.00592,-0.869961,-1.38313,InsertionSort
-0.285845,0.859064,1.11775,0.0809563,1.03125,QuickSort
-0.993037,-0.198693,-1.00546,0.57159,-0.97894,QuickSort
-0.250764,-0.370801,-1.00585,-0.250395,-1.22676,QuickSort
-1.4231,-1.98777,1.15078,1.99588,0.787167,QuickSort
-1.53743,-0.46014,-0.821646,-0.866263,0.172532,CountingSort
0.241972,-0.218489,0.279067,-0.144135,0.189457,RadixSort
-0.51113,-0.155529,-1.00567,0.00159802,-1.02007,QuickSort
-0.726329,1.08676,1.13117,0.412991,0.96564,InsertionSort
1.63462,0.858557,1.06583,-0.423173,1.19406,QuickSort
-0.750322,1.08666,-1.00568,0.123079,-1.07039,QuickSort
-0.216572,-0.220979,0.276936,0.0437569,0.153927,RadixSort
-1.1723,-0.457025,-0.649594,-0.862793,0.446153,CountingSort
-1.72433,-0.481712,1.15815,5.27033,0.616275,RadixSort
1.70449,-1.65354,1.06011,-0.431631,1.19752,CountingSort
-0.259775,0.856848,1.11724,0.0666012,1.0346,QuickSort
1.51314,-0.462308,-1.0059,-0.671532,-1.22676,CountingSort
-0.104096,-1.71691,1.11415,-0.0108057,1.05363,RadixSort
-1.20145,1.08676,-1.00584,-0.869961,-1.38313,InsertionSort
-1.4234,-0.462308,-1.00566,-0.764708,-1.22676,CountingSort
-0.348072,-0.155382,-1.0057,-0.102899,-1.02006,QuickSort
1.4607,-1.87195,1.06953,-0.400638,1.1835,QuickSort
